2025-07-23 11:47:15,-0.8769,22.9918
2025-07-23 11:49:52,0.8122,1.1737
2025-07-23 12:27:08,0.5479,5.5386
2025-07-23 12:33:27,0.9712,0.3524
2025-07-23 12:35:19,0.9879,1.4649
2025-07-23 14:33:26,0.9712,0.3524
2025-07-23 14:37:35,0.9897,1.8746
2025-07-23 15:28:35,0.9806,3.0376
2025-07-23 15:29:56,0.2231,27.9695
2025-07-24 10:44:25,0.8984,0.9144
2025-07-24 10:47:16,0.5479,5.5386
2025-07-24 10:47:53,-24.5567,25.5567
